title,url,description,types
Rice and Pea Patties,https://eatsmarter.com/recipes/rice-and-pea-patties,331 calories,"['Rice', 'veggie burger', 'Buffet', 'Nibbles']"
Rice Pudding Pie with Fruit,https://eatsmarter.com/recipes/rice-pudding-pie-with-fruit,55 mins,"['Berry Cake', 'Berry torte', 'Diabetic', 'Cake', 'Fruit', 'cake or tart with fruit', 'Rice', 'Summer Cake', 'tart']"
Baked Tomatoes Stuffed with Rice and Lentils,https://eatsmarter.com/recipes/baked-tomatoes-stuffed-with-rice-and-lentils,215 calories,"['fruit-vegetable', 'Baking', 'Vegetable', 'Legume', 'baked dish', 'Rice', 'Gefüllt', 'Backofen']"
Gluten Free Spicy Chorizo and Vegetable Rice,https://eatsmarter.com/recipes/gluten-free-spicy-chorizo-and-vegetable-rice,45 mins,"['mushroom', 'American', 'Cooking on vacation', 'Roast', 'Gluten-free', 'Latin America', 'Mexican', 'Central America', 'Rice', 'Meat']"
Rice and Veggie Wrap,https://eatsmarter.com/recipes/rice-and-veggie-wrap,36 mins,"['Rice', 'Asian', 'Cooking on vacation', 'Finger Food', 'Japanese', 'wrap', 'Gefüllt', 'Gerollt']"
Spanish Seafood Rice Dish,https://eatsmarter.com/recipes/spanish-seafood-rice-dish,60 mins,"['Shrimp', 'European', 'Cooking on vacation', 'Seafood', 'Paella', 'skillet dish', 'Rice', 'Spanish']"
"Risotto with Squash, Pine Nuts and Feta",https://eatsmarter.com/recipes/risotto-with-squash-pine-nuts-and-feta,"If you don't have feta, goat cheese is a great substitute.","['Risotto', 'Home Cooking', 'Country Style', 'Vegetable', 'flowering vegetables', 'squash', 'Seed', 'Herb', 'Rice']"
Fish with Crisp Skin on a Bed of Risotto,https://eatsmarter.com/recipes/fish-with-crisp-skin-on-a-bed-of-risotto,75 mins,"['Risotto', 'Fish', 'Roast', 'Vegetable', 'Herb', 'saltwater\xa0Fish', 'Rice']"
Butternut Squash Risotto,https://eatsmarter.com/recipes/butternut-squash-risotto,"If gorgonzola is too strong a flavor for you, feel free to use parmesan cheese instead.","['flowering vegetables', 'Vegetable', 'Rice', 'Risotto', 'Rösten']"
Korean Beef and Rice Bowl,https://eatsmarter.com/recipes/korean-beef-and-rice-bowl,Use brown or wild rice instead of white rice for more fiber.,"['Rice', 'Asian', 'Korean', 'Cooking on vacation']"
Spiced Rice with Nuts,https://eatsmarter.com/recipes/spiced-rice-with-nuts,30 mins,"['Chicken', 'Curry', 'Poultry', 'Spices', 'Rice']"
Coconut Rice Topped with Mango,https://eatsmarter.com/recipes/coconut-rice-topped-with-mango,525 mins,"['Tropical Fruit', 'Asian', 'Cooking on vacation', 'Rice', 'Fruit', 'Dessert', 'Thai']"
Korean Rice with Sautéed Mushrooms,https://eatsmarter.com/recipes/korean-rice-with-sauteed-mushrooms,583 calories,"['mushroom', 'Asian', 'Cooking on vacation', 'Korean', 'Rice', 'soup']"
Indian Rice Pudding,https://eatsmarter.com/recipes/indian-rice-pudding,70 mins,"['Spices', 'Asian', 'Cooking on vacation', 'Indian', 'Pudding', 'Dessert', 'Rice', 'dessert']"
Vietnamese Summer Rolls,https://eatsmarter.com/recipes/vietnamese-summer-rolls,60 mins,"['Rice', 'Asian', 'Cooking on vacation', 'Spring', 'Gefüllt']"
Gourmet Seafood Risotto,https://eatsmarter.com/recipes/gourmet-seafood-risotto,50 mins,"['Lobster', 'mushroom', 'Shellfish', 'Seafood', 'Rice']"
Oyster Mushroom and Sun-dried Tomato Risotto,https://eatsmarter.com/recipes/oyster-mushroom-and-sun-dried-tomato-risotto,75 mins,"['Risotto', 'Herb', 'mushroom', 'Rice', 'Home Cooking']"
Mussel and Prawn Spanish Rice,https://eatsmarter.com/recipes/mussel-and-prawn-spanish-rice,15 mins,"['Shrimp', 'European', 'Seafood', 'Paella', 'skillet dish', 'Rice', 'Spanish']"
Decadent Rice Dessert,https://eatsmarter.com/recipes/decadent-rice-dessert,5 mins,"['Rice', 'Dessert']"
Crunchy Truffle Assortment,https://eatsmarter.com/recipes/crunchy-truffle-assortment,20 mins,"['Nut', 'pastry', 'Rice', 'praline']"
Creamy Rice with Ramps,https://eatsmarter.com/recipes/creamy-rice-with-ramps,35 mins,"['Chicken', 'Risotto', 'fruit-vegetable', 'Poultry', 'Rice', 'Vintage', 'Gefüllt']"
Rice and Vegetable Broth,https://eatsmarter.com/recipes/rice-and-vegetable-broth,60 mins,"['fruit-vegetable', 'Vegetable', 'Grain', 'soup', 'Rice']"
Indian Bean and Potato Curry,https://eatsmarter.com/recipes/indian-bean-and-potato-curry,45 mins,"['Root Vegetable', 'Asian', 'Cooking on vacation', 'Vegetable', 'Indian', 'Rice']"
Panfried Halibut with Spanish Rice,https://eatsmarter.com/recipes/panfried-halibut-with-spanish-rice,50 mins,"['saltwater\xa0Fish', 'Fish', 'Meat', 'Rice', 'Risotto']"
Classic Spanish Rice Dish,https://eatsmarter.com/recipes/classic-spanish-rice-dish,50 mins,"['Chicken', 'European', 'Poultry', 'Paella', 'skillet dish', 'Rice', 'Spanish', 'Meat']"
Puffed Rice and Papdis Chaat,https://eatsmarter.com/recipes/puffed-rice-and-papdis-chaat,150 mins,"['Vegetable', 'Asian', 'Cooking on vacation', 'Indian', 'Sauce', 'Rice']"
Seafood Rice with Herbs,https://eatsmarter.com/recipes/seafood-rice-with-herbs,50 mins,"['Lobster', 'Herb', 'Shellfish', 'Seafood', 'Rice', 'Christmas']"
Valencian Rice with Beans,https://eatsmarter.com/recipes/valencian-rice-with-beans,830 mins,"['Rice', 'European', 'Cooking on vacation', 'Paella', 'skillet dish', 'Spanish']"
Spanich Rice and Garlic Bake,https://eatsmarter.com/recipes/spanich-rice-and-garlic-bake,55 mins,"['fruit-vegetable', 'European', 'Cooking on vacation', 'Meat', 'Baking', 'baked dish', 'Rice', 'Pork', 'Spanish', 'Onion']"
Rice and Chanterelle Stew,https://eatsmarter.com/recipes/rice-and-chanterelle-stew,40 mins,"['Risotto', 'Oktoberfest', 'German', 'European', 'mushroom', 'Mediterranean', 'Rice', 'Home Cooking']"
"Rice, Beef and Garbanzo Broth",https://eatsmarter.com/recipes/rice-beef-and-garbanzo-broth,70 mins,"['Stew', 'European', 'Cooking on vacation', 'Rice', 'soup', 'Spanish']"
Salted Cod Rissoto,https://eatsmarter.com/recipes/salted-cod-rissoto,2950 mins,"['Fish', 'European', 'Cooking on vacation', 'Rice', 'Spanish']"
Rice and Meat-filled Eggplant,https://eatsmarter.com/recipes/rice-and-meat-filled-eggplant,65 mins,"['fruit-vegetable', 'Meat', 'Vegetable', 'Lamb', 'Rice', 'Gefüllt']"
Rice and Crayfish Broth,https://eatsmarter.com/recipes/rice-and-crayfish-broth,25 mins,"['Seafood', 'European', 'Cooking on vacation', 'soup', 'Rice', 'Spanish']"
Seafood with Spanish Rice,https://eatsmarter.com/recipes/seafood-with-spanish-rice,50 mins,"['Shrimp', 'European', 'Seafood', 'Paella', 'skillet dish', 'Rice', 'Home Cooking', 'Spanish']"
Citrus Rice Salad with Mixed Seafood,https://eatsmarter.com/recipes/citrus-rice-salad-with-mixed-seafood,125 mins,"['Tropical Fruit', 'Seafood', 'Rice', 'skillet dish', 'Pfanne']"
Courgette and Ham Risotto,https://eatsmarter.com/recipes/courgette-and-ham-risotto,40 mins,"['Herb', 'European', 'Cooking', 'Italian', 'Primi Piatti', 'Rice']"
Rice and Caper-stuffed Tomatoes,https://eatsmarter.com/recipes/rice-and-caper-stuffed-tomatoes,80 mins,"['fruit-vegetable', 'Vegetable', 'Rice', 'Gefüllt']"
Ham and Asparagus Risotto,https://eatsmarter.com/recipes/ham-and-asparagus-risotto,45 mins,"['Risotto', 'Easy', 'European', 'Vegetable', 'Italian', 'Primi Piatti', 'Rice', 'Sprout']"
Lentil and Rice Salad,https://eatsmarter.com/recipes/lentil-and-rice-salad,521 calories,"['Legume', 'Side Dish', 'Vegetable', 'Mediterranean', 'Rice', 'Onion']"
Savoury Rice Cakes,https://eatsmarter.com/recipes/savoury-rice-cakes,50 mins,"['Rice', 'veggie burger', 'Fritter']"
Smoked Haddock Rice Breakfast,https://eatsmarter.com/recipes/smoked-haddock-rice-breakfast,40 mins,"['Fish', 'Asian', 'British', 'English', 'European', 'Cooking on vacation', 'Indian', 'Rice', 'Topf']"
Chicken and Seafood Paella,https://eatsmarter.com/recipes/chicken-and-seafood-paella,1547 calories,"['Seafood', 'European', 'Paella', 'skillet dish', 'Rice', 'Spanish']"
Chicken and Seafood Rice,https://eatsmarter.com/recipes/chicken-and-seafood-rice,45 mins,"['Mussel and Clam', 'Seafood', 'Rice']"
Creole Rice Dish,https://eatsmarter.com/recipes/creole-rice-dish,You can substitute the rice for cauliflower rice to lower the calorie count.,"['Stew', 'Casserole', 'North America', 'American', 'Cooking on vacation', 'Rice']"
Creamy Thai Chicken Curry,https://eatsmarter.com/recipes/creamy-thai-chicken-curry,45 mins,"['Chicken', 'Asian', 'Curry', 'Cooking on vacation', 'Poultry', 'Spices', 'Rice', 'Thai']"
Rice-filled Pancake Rolls,https://eatsmarter.com/recipes/rice-filled-pancake-rolls,85 mins,"['Pancake', 'Asian', 'Chinese', 'Eggs', 'Lunchbox', 'Rice']"
Gluten Free Curried Haddock and Rice Bake,https://eatsmarter.com/recipes/gluten-free-curried-haddock-and-rice-bake,40 mins,"['saltwater\xa0Fish', 'British', 'Curry', 'English', 'European', 'Cooking on vacation', 'Fish', 'Irish', 'Spices', 'Rice', 'Räuchern']"
Rolled Nems,https://eatsmarter.com/recipes/rolled-nems,40 mins,"['Dips', 'Asian', 'Cooking on vacation', 'Spring', 'Menu', 'Rice', 'Vietnamese']"
Chicken and Green Bean Thai Curry,https://eatsmarter.com/recipes/chicken-and-green-bean-thai-curry,30 mins,"['Chicken', 'Asian', 'cooking for one', 'Cooking on vacation', 'Meat', 'Poultry', 'Spices', 'Sauce', 'Rice', 'Curry', 'Thai', 'Onion']"
Stewed Peppers,https://eatsmarter.com/recipes/stewed-peppers,45 calories,"['Onion', 'European', 'Meat', 'French', 'Casserole', 'Herb', 'baked dish', 'Vegetable', 'Rice']"
Parmesan Pumpkin Rice,https://eatsmarter.com/recipes/parmesan-pumpkin-rice,50 mins,"['flowering vegetables', 'European', 'Vegetable', 'Italian', 'Herb', 'Risotto', 'Primi Piatti', 'squash', 'Rice']"
Malay Curry Bowl,https://eatsmarter.com/recipes/malay-curry-bowl,55 mins,"['Chicken', 'Asian', 'Cooking on vacation', 'Poultry', 'Rice', 'Thai']"
Fresh Paella,https://eatsmarter.com/recipes/fresh-paella,Pro tip: the crunchy bottom of paella is the most delicious part!,"['Mussel and Clam', 'Paella', 'skillet dish', 'European', 'Spanish', 'Fish', 'Seafood', 'Rice']"
Steak Rice,https://eatsmarter.com/recipes/steak-rice,40 mins,"['Meat', 'American', 'Brazilian', 'Cooking on vacation', 'Latin America', 'Rice', 'skillet dish', 'South America']"
Rocket Risotto,https://eatsmarter.com/recipes/rocket-risotto,592 calories,"['Rice', '500-600 Calorie', 'European', 'Italian', 'Primi Piatti']"
Baked Rice Slice,https://eatsmarter.com/recipes/baked-rice-slice,60 mins,"['Rice', 'cooking for one', 'baked dish', 'Casserole']"
Tropical Rice Pudding,https://eatsmarter.com/recipes/tropical-rice-pudding,55 mins,"['Tropical Fruit', 'Diabetic', 'Fruit Dessert', 'Fruit', 'Rice', 'dessert']"
Asparagus and Rice Platter,https://eatsmarter.com/recipes/asparagus-and-rice-platter,20 mins,"['Rice Salad', 'Rice', 'Sprout']"
Spiced Pork Belly Rice Bites,https://eatsmarter.com/recipes/spiced-pork-belly-rice-bites,130 mins,"['Pork', 'Asian', 'Chinese', 'Cooking on vacation', 'Meat', 'Nibbles', 'Roast', 'Rice', 'low-carb']"
Bacon and Pea Risotto,https://eatsmarter.com/recipes/bacon-and-pea-risotto,70 mins,"['Legume', 'European', 'Vegetable', 'Italian', 'Primi Piatti', 'Rice', 'Meat']"
Quick and Easy Biryani,https://eatsmarter.com/recipes/quick-and-easy-biryani,15 mins,"['Spices', 'Asian', 'Indian', 'Rice']"
Green Pea and Prawn Rice Bowl,https://eatsmarter.com/recipes/green-pea-and-prawn-rice-bowl,25 mins,"['Shrimp', 'European', 'Italian', 'Shellfish', 'Seafood', 'Primi Piatti', 'Rice']"
Spanish Seafood and Rice,https://eatsmarter.com/recipes/spanish-seafood-and-rice,50 mins,"['Seafood', 'European', 'Mediterranean', 'Paella', 'skillet dish', 'Rice', 'Spanish']"
Rice Bowl with Sweet Potato Wedges,https://eatsmarter.com/recipes/rice-bowl-with-sweet-potato-wedges,510 calories,"['Root Vegetable', 'Cooking on vacation', 'Rice']"
Creamy Rice with Gourd,https://eatsmarter.com/recipes/creamy-rice-with-gourd,70 mins,"['Risotto', 'Vegetable', 'flowering vegetables', 'Rice', 'Home Cooking']"
Pork and Mushroom Noodles,https://eatsmarter.com/recipes/pork-and-mushroom-noodles,55 mins,"['Pork', 'Asian', 'Meat', 'Roast', 'Rice', 'Spicy', 'Kurzbraten']"
Breaded Rice Bites,https://eatsmarter.com/recipes/breaded-rice-bites,80 mins,"['Rice', 'European', 'Cooking on vacation', 'Baking', 'Italian']"
Caribbean Rice and Beans,https://eatsmarter.com/recipes/caribbean-rice-and-beans,65 mins,"['Legume', '400-500 Calorie', 'American', 'Dominican', 'Cooking on vacation', 'Vegetable', 'Rice', 'Caribbean', 'Cuban']"
Green Risotto,https://eatsmarter.com/recipes/green-risotto,50 mins,"['Risotto', 'European', 'Italian', 'Herb', 'Home Cooking', 'Country Style', 'Primi Piatti', 'Rice']"
Spicy Beef and Mint Noodle Bowl,https://eatsmarter.com/recipes/spicy-beef-and-mint-noodle-bowl,"If you want more fiber, use a whole wheat noodle variety.","['German-style meat salad', 'Dough', 'Asian', 'Thai', 'Meat', 'Beef', 'Rice', 'Pasta Salad']"
Dan Dan Noodle Soup,https://eatsmarter.com/recipes/dan-dan-noodle-soup,60 mins,"['Vegetable Soup', 'Asian', 'Vegetable', 'Spices', 'soup', 'Rice', 'Spicy']"
Turkey Breast with Yogurt Dip and Vegetable Rice,https://eatsmarter.com/recipes/turkey-breast-with-yogurt-dip-and-vegetable-rice,435 calories,"['Turkey', 'Side Dish', 'diet', 'Dips', 'Poultry', 'Rice', 'Rice Side Dish']"
South-east Asian Noodles,https://eatsmarter.com/recipes/south-east-asian-noodles,35 mins,"['Vegetable Salad', 'Asian', 'Cooking on vacation', 'Spices', 'Herb', 'Pasta Salad', 'Rice', 'Spicy', 'Dough', 'Vietnamese']"
Southwestern-style Rice Salad,https://eatsmarter.com/recipes/southwestern-style-rice-salad,610 mins,"['fruit-vegetable', 'American', 'salad', 'Vegetable', 'Legume', 'Latin America', 'Mexican', 'Central America', 'Rice', 'Rice Salad', 'Summer Salad']"
Mexican Rice,https://eatsmarter.com/recipes/mexican-rice,60 mins,"['fruit-vegetable', 'American', 'Side Dish', 'Cooking on vacation', 'Latin America', 'Mexican', 'Central America', 'Rice', 'Onion']"
Green Asparagus Risotto,https://eatsmarter.com/recipes/green-asparagus-risotto,35 mins,"['Risotto', 'European', 'Vegetable', 'Italian', 'Primi Piatti', 'Rice', 'Sprout']"
Stuffed Kohlrabi Bulbs,https://eatsmarter.com/recipes/stuffed-kohlrabi-bulbs,255 calories,"['Vegetable', 'Rice', 'Gefüllt']"
Portuguese Rice Pudding,https://eatsmarter.com/recipes/portuguese-rice-pudding,592 calories,"['Spices', 'European', 'Cooking on vacation', 'Portuguese', 'Dessert', 'Rice', 'Tontopf']"
Chinese Rice Bowl,https://eatsmarter.com/recipes/chinese-rice-bowl,50 mins,"['Onion', 'Asian', 'Quick', 'Rice', 'Chinese', 'Eggs', 'Roast']"
Rice and Fish Bowls,https://eatsmarter.com/recipes/rice-and-fish-bowls,40 mins,"['Rice Salad', 'Fish', 'Rice']"
Crab Rolls with Dip,https://eatsmarter.com/recipes/crab-rolls-with-dip,150 calories,"['Shrimp', 'Asian', 'Sauce', 'Cooking on vacation', 'Spring', 'Rice', 'Thai', 'Gefüllt']"
Toasted Coconut Rice Pudding,https://eatsmarter.com/recipes/toasted-coconut-rice-pudding,488 calories,"['Rice', 'Pudding', 'Dessert']"
Raisin and Almond Indian Rice,https://eatsmarter.com/recipes/raisin-and-almond-indian-rice,50 mins,"['Spices', 'Asian', 'Side Dish', 'Cooking on vacation', 'Indian', 'Rice']"
Prawn Noodle Bowls,https://eatsmarter.com/recipes/prawn-noodle-bowls,40 mins,"['Shrimp', 'Asian', 'Shellfish', 'Seafood', 'Pasta Salad', 'Rice', 'Dough']"
Asparagus Risotto,https://eatsmarter.com/recipes/asparagus-risotto,35 mins,"['Chicken', 'Poultry', 'Vegetable', 'Rice', 'Risotto', 'Sprout']"
Dublin Bay Prawn Rice Dish,https://eatsmarter.com/recipes/dublin-bay-prawn-rice-dish,30 mins,"['Crab', 'European', 'Italian', 'Shellfish', 'Seafood', 'Primi Piatti', 'Rice']"
Simple Nut Risotto,https://eatsmarter.com/recipes/simple-nut-risotto,40 mins,"['Nut', 'Herb', 'Rice']"
Greek Lemon Soup,https://eatsmarter.com/recipes/greek-lemon-soup,636 calories,"['Tropical Fruit', 'European', 'Cooking on vacation', 'Greek', 'Herb', 'Light Cooking', 'Fruit', 'Rice', 'soup']"
Tuna and Red Onion Rice Salad,https://eatsmarter.com/recipes/tuna-and-red-onion-rice-salad,464 calories,"['saltwater\xa0Fish', 'Fish', 'Rice', 'Rice Salad', 'Onion']"
Persian Style Rice Pudding,https://eatsmarter.com/recipes/persian-style-rice-pudding,"You can substitute some of the sugar with coconut sugar, maple syrup, or honey to lessen the amount of processed sugars. ","['Spices', 'Rice', 'Dessert']"
Seafood Risotto,https://eatsmarter.com/recipes/seafood-risotto,768 calories,"['Seafood', 'Rice']"
Pumpkin and Pancetta Rice,https://eatsmarter.com/recipes/pumpkin-and-pancetta-rice,493 calories,"['Risotto', 'Vegetable', 'flowering vegetables', 'Rice']"
Zucchini Risotto with Peas,https://eatsmarter.com/recipes/zucchini-risotto-with-peas,464 calories,"['Risotto', 'Vegetable', 'Rice', 'Sprout']"
Aromatic Rice with Zucchini and Almonds,https://eatsmarter.com/recipes/aromatic-rice-with-zucchini-and-almonds,50 mins,"['Sprout', 'diet', 'Spices', 'Rice', 'Root Vegetable']"
Fruit and Pork Rice,https://eatsmarter.com/recipes/fruit-and-pork-rice,562 calories,"['Rice Salad', 'Rice', 'Tropical Fruit', 'Einmachglas']"
Vegetarian Stuffed Red Peppers,https://eatsmarter.com/recipes/vegetarian-stuffed-red-peppers,480 calories,"['fruit-vegetable', 'Vegetable', 'Rice', 'Gefüllt']"
White Asparagus and Pine Nut Risotto,https://eatsmarter.com/recipes/white-asparagus-and-pine-nut-risotto,55 mins,"['Risotto', '250-400 Calorie', 'Spring Vegetable', 'Herb', 'Light Cooking', 'Rice']"
Antipodean Biscuits,https://eatsmarter.com/recipes/antipodean-biscuits,80 mins,"['pastry', 'Australian', 'Cooking on vacation', 'Rice']"
Creamy Autumnal Risotto,https://eatsmarter.com/recipes/creamy-autumnal-risotto,30 mins,"['Risotto', 'Vegetable', 'flowering vegetables', 'Rice']"
Pork and Vegetable Wok-fry,https://eatsmarter.com/recipes/pork-and-vegetable-wok-fry,35 mins,"['Pork', 'American', 'Meat', 'Latin America', 'Fruit', 'Rice', 'Tropical Fruit']"
Honey and Nutmeg Rice Pudding,https://eatsmarter.com/recipes/honey-and-nutmeg-rice-pudding,45 mins,"['Spices', 'Dessert', 'Rice']"
Rice-stuffed Tomatoes,https://eatsmarter.com/recipes/rice-stuffed-tomatoes,20 mins,"['fruit-vegetable', 'European', 'Rice', 'Gefüllt']"
Classic Chicken Risotto,https://eatsmarter.com/recipes/classic-chicken-risotto,520 calories,"['Chicken', 'Poultry', 'mushroom', 'Risotto', 'Rice']"
Spicy Pork and Pea Rice Dish,https://eatsmarter.com/recipes/spicy-pork-and-pea-rice-dish,40 mins,"['Meat', 'Paella', 'skillet dish', 'Rice', 'Pfanne']"
Citrus Risotto,https://eatsmarter.com/recipes/citrus-risotto,60 mins,"['Fruit', 'Side Dish', 'Rice']"
Italian Rice with Chicken and Basil,https://eatsmarter.com/recipes/italian-rice-with-chicken-and-basil,1043 calories,"['Chicken', 'Poultry', 'Rice']"
Mexican Tequila Chicken,https://eatsmarter.com/recipes/mexican-tequila-chicken,130 mins,"['Chicken', 'Poultry', 'Rice', 'grilling', 'Tropical Fruit', 'Marinieren']"
Creamy Green Vegetable Risotto,https://eatsmarter.com/recipes/creamy-green-vegetable-risotto,703 calories,"['Risotto', 'Vegetable', 'Rice', 'Sprout']"
Fruit Rice Pudding,https://eatsmarter.com/recipes/fruit-rice-pudding,50 mins,"['Stone Fruit', 'Baking', 'Spices', 'Fruit', 'baked dish', 'Dessert', 'Casserole', 'Rice', 'dessert']"
Green Leaf Wraps,https://eatsmarter.com/recipes/green-leaf-wraps,70 mins,"['leafy green vegetable', 'Dips', 'Vegetable', 'Rice', 'Gefüllt']"
Shellfish and Squid Rice Dish,https://eatsmarter.com/recipes/shellfish-and-squid-rice-dish,60 mins,"['Shrimp', 'European', 'Cooking on vacation', 'Paella', 'skillet dish', 'Rice', 'Home Cooking', 'Spanish', 'Pfanne']"
"Chicken, Vegetable and Rice Noodle Soup",https://eatsmarter.com/recipes/chicken-vegetable-and-rice-noodle-soup,10 mins,"['Chicken', 'Asian', 'Cooking on vacation', 'soup', 'Rice', 'Pasta', 'Vietnamese', 'Chicken Noodle Soup']"
Creamy Spinach and Mushroom Risotto,https://eatsmarter.com/recipes/creamy-spinach-and-mushroom-risotto,514 calories,"['Risotto', 'leafy green vegetable', 'mushroom', 'Rice']"
Pan-fried Chicken with Rice,https://eatsmarter.com/recipes/pan-fried-chicken-with-rice,45 mins,"['Chicken', 'Roast', 'Poultry', 'Rice', 'skillet dish']"
Coconut Rice with Exotic Fruit Salad,https://eatsmarter.com/recipes/coconut-rice-with-exotic-fruit-salad,344 calories,"['Fruit Salad', '250-400 Calorie', 'Asian', 'Quick', 'Rice', 'Fruit Dessert', 'Fruit', 'Dessert', 'Tropical Fruit', 'Thai']"
Fresh Octopus Risotto,https://eatsmarter.com/recipes/fresh-octopus-risotto,396 calories,"['Fish', 'European', 'Cooking on vacation', 'Italian', 'Seafood', 'Rice', 'Secondo Piatto', 'Schmoren']"
Red Curry Noodles,https://eatsmarter.com/recipes/red-curry-noodles,120 mins,"['Vegetable', 'Asian', 'Sauce', 'Rice', 'Dough']"
Mixed Seafood Paella,https://eatsmarter.com/recipes/mixed-seafood-paella,490 calories,"['Rice', 'European', 'Cooking on vacation', 'Paella', 'skillet dish', 'Home Cooking', 'Spanish', 'Pfanne']"
Spiced Rice Bowl,https://eatsmarter.com/recipes/spiced-rice-bowl,55 mins,"['Rice Salad', 'Asian', 'Indian', 'Rice']"
Broccoli and Broad Bean Risotto,https://eatsmarter.com/recipes/broccoli-and-broad-bean-risotto,1500 mins,"['Rice', 'festively', 'Spring Vegetable', 'Easter']"
Mushroom and Sun-Dried Tomato Risotto,https://eatsmarter.com/recipes/mushroom-and-sun-dried-tomato-risotto,65 mins,"['Risotto', 'European', 'fruit-vegetable', 'Italian', 'mushroom', 'Primi Piatti', 'Rice']"
Vegetable Risotto for Kids,https://eatsmarter.com/recipes/vegetable-risotto-for-kids,30 mins,"['flowering vegetables', 'Baby Food', 'Vegetable', 'Puree', 'Rice']"
Roast Chicken with Veggie Rice Bowl,https://eatsmarter.com/recipes/roast-chicken-with-veggie-rice-bowl,25 mins,"['Chicken', 'leafy green vegetable', 'Poultry', 'Vegetable', 'Rice', 'Rice Side Dish']"
Creamy Rice with Green Vegetable,https://eatsmarter.com/recipes/creamy-rice-with-green-vegetable,35 mins,"['Risotto', 'Vegetable', 'Rice', 'Sprout']"
Kidney Bean and Rice Salad,https://eatsmarter.com/recipes/kidney-bean-and-rice-salad,20 mins,"['Legume', 'Vegetable', 'Rice', 'Herb']"
Herb and Pea Rice Dish,https://eatsmarter.com/recipes/herb-and-pea-rice-dish,55 mins,"['Risotto', 'Vegetable', 'Rice', 'Legume', 'Herb']"
Mediterranean Rice Bowl,https://eatsmarter.com/recipes/mediterranean-rice-bowl,40 mins,"['Vegetable', 'Mediterranean', 'Roast', 'baked dish', 'Rice']"
Pad Thai (Shrimp and Chicken Rice Noodles),https://eatsmarter.com/recipes/pad-thai-shrimp-and-chicken-rice-noodles,45 mins,"['Shrimp', 'Asian', 'Quick', 'Cooking on vacation', 'Thai', 'Rice', 'Dough']"
Rice and Vegetable Soup,https://eatsmarter.com/recipes/rice-and-vegetable-soup,130 mins,"['Stew', '250-400 Calorie', 'fruit-vegetable', 'Vegetable', 'Vegetable Soup', 'Rice', 'soup']"
Sugar Free Rice Pudding and Stewed Rhubarb,https://eatsmarter.com/recipes/sugar-free-rice-pudding-and-stewed-rhubarb,80 mins,"['Fruit', 'Seed', 'Dessert', 'Rice', 'dessert']"
Wild Rice Balls,https://eatsmarter.com/recipes/wild-rice-balls,90 calories,"['Herb', 'British', 'English', 'European', 'Cooking on vacation', 'Rice', 'Christmas']"
"Beet, Leek and Bacon Risotto",https://eatsmarter.com/recipes/beet-leek-and-bacon-risotto,95 mins,"['Risotto', 'Rice']"
Homemade Jambalaya,https://eatsmarter.com/recipes/homemade-jambalaya,75 mins,"['Shrimp', 'skillet dish', 'Rice', 'Meat']"
Thai Fried Rice with Chicken,https://eatsmarter.com/recipes/thai-fried-rice-with-chicken,488 calories,"['Chicken', 'Rice', 'Roast', 'Poultry', 'Onion']"
Spiced Saffron Rice with Pork,https://eatsmarter.com/recipes/spiced-saffron-rice-with-pork,50 mins,"['Pork', 'Asian', 'Cooking on vacation', 'Meat', 'Indian', 'Spices', 'Rice', 'Spicy']"
Tuna and Tomato Rice Salad,https://eatsmarter.com/recipes/tuna-and-tomato-rice-salad,399 calories,"['fruit-vegetable', 'saltwater\xa0Fish', 'Party Salad', 'Rice', 'Rice Salad']"
Savoury Rice Dish with Spinach,https://eatsmarter.com/recipes/savoury-rice-dish-with-spinach,45 mins,"['leafy green vegetable', 'Rice', 'Root Vegetable']"
Traditional Mushroom Risotto,https://eatsmarter.com/recipes/traditional-mushroom-risotto,55 mins,"['Risotto', 'mushroom', 'Rice', 'Onion']"
Pumpkin and Pea Risotto,https://eatsmarter.com/recipes/pumpkin-and-pea-risotto,40 mins,"['Risotto', 'Rice']"
Duck and Veggie Rolls,https://eatsmarter.com/recipes/duck-and-veggie-rolls,60 mins,"['Dips', 'Asian', 'Cooking on vacation', 'Spring', 'Rice', 'Gefüllt', 'Gerollt']"
Chicken and Rice Bowl,https://eatsmarter.com/recipes/chicken-and-rice-bowl,25 mins,"['mushroom', 'Rice', 'skillet dish']"
Glazed Rice Pudding,https://eatsmarter.com/recipes/glazed-rice-pudding,30 mins,"['Rice', 'Dessert', 'dessert']"
Aromatic Indian Rice,https://eatsmarter.com/recipes/aromatic-indian-rice,40 mins,"['Spices', 'Rice', 'Home Cooking']"
Cinnamon Vegetable Rice (India),https://eatsmarter.com/recipes/cinnamon-vegetable-rice-india,65 mins,"['Rice', 'Asian', 'Cooking on vacation', 'Indian', 'Spices']"
Apple and Rice Salad,https://eatsmarter.com/recipes/apple-and-rice-salad,80 mins,"['Pome Fruit', 'Rice', 'Rice Salad', 'Stone Fruit']"
Mozzarella Balls with Fruity Sauce,https://eatsmarter.com/recipes/mozzarella-balls-with-fruity-sauce,754 calories,"['Sweet Sauce', 'Dips', 'Baking', 'Finger Food', 'Cheese', 'Nibbles', 'Dumpling', 'Rice']"
Indian Kheer Pudding,https://eatsmarter.com/recipes/indian-kheer-pudding,70 mins,"['Tropical Fruit', 'Asian', 'Cooking on vacation', 'Indian', 'Fruit', 'Dessert', 'Rice']"
